,cal0,cal1,cal2
ch01,-2.5204566392792995,0.02546237878095931,0.0
ch02,-3.281822743669656,0.025373699269458087,0.0
ch03,-6.650696976093123,0.027114116024136763,0.0
ch04,-3.997545087559245,0.02762537172808025,0.0
ch05,-2.9198819061977233,0.02164027389105383,0.0
ch06,-3.6008718482679347,0.025855177660000374,0.0
ch07,-2.7027444949431754,0.02033523250544372,0.0
