,cal0,cal1,cal2
ch01,-2.564765001627882,0.025537520382757018,0.0
ch02,-3.2298398720397454,0.02521434865755932,0.0
ch03,-6.63293193782054,0.027072487662814455,0.0
ch04,-3.994709768901654,0.027240202802320406,0.0
ch05,-2.913722014983242,0.021812649733768737,0.0
ch06,-3.606209587904324,0.025504476001537414,0.0
ch07,-2.7284125256381024,0.020274754814407034,0.0
