,cal0,cal1,cal2
ch01,-2.873161077055566,0.026018021801605014,0.0
ch02,-2.9633255816976343,0.02598151053826248,0.0
ch03,-6.166440892445948,0.026894511761308547,0.0
ch04,-3.5117444381186247,0.027095368910443122,0.0
ch05,-3.3892031113865784,0.022011775666152682,0.0
ch06,-3.792131282251413,0.026002626944668948,0.0
ch07,-3.6417570219061024,0.02151352111144586,0.0
