,cal0,cal1,cal2
ch01,-2.7694717794877914,0.025884877526268606,0.0
ch02,-3.306795025269568,0.025110196497900222,0.0
ch03,-6.384776490473638,0.02663811773829818,0.0
ch04,-3.733116487604888,0.02710792585499244,0.0
ch05,-3.0042036974733666,0.021880248156429905,0.0
ch06,-3.333882050090831,0.025621305205438812,0.0
ch07,-2.7834609799238734,0.02085565860913115,0.0
