,cal0,cal1,cal2
ch01,-2.732151717918561,0.026128834566533386,0.0
ch02,-3.773926157044582,0.025402996034486845,0.0
ch03,-6.619814409863681,0.027184396567263003,0.0
ch04,-3.845448310681281,0.02705844336284969,0.0
ch05,-3.016874551905106,0.02185770116684852,0.0
ch06,-3.351266064481734,0.02539044669531754,0.0
ch07,-2.5887985785379573,0.020621179127714582,0.0
