,cal0,cal1,cal2
ch01,-2.694531103441026,0.02626123008520354,0.0
ch02,-2.7012486701358016,0.02554483567470496,0.0
ch03,-6.006124068968523,0.026629065573737603,0.0
ch04,-3.4964863183012906,0.027062782878846805,0.0
ch05,-3.248144497782856,0.021920333706002437,0.0
ch06,-3.6964343055423203,0.026014301797181002,0.0
ch07,-3.4102630244488847,0.021669983701514777,0.0
