,cal0,cal1,cal2
ch01,-2.939602219607141,0.026268690091584453,0.0
ch02,-3.3557518825578714,0.025319577215468764,0.0
ch03,-6.626443626285875,0.027133127477366327,0.0
ch04,-3.859263573256184,0.02706271256038395,0.0
ch05,-3.2036096386798683,0.02190664106603119,0.0
ch06,-3.5866441345079547,0.025644702434029484,0.0
ch07,-3.1146670449826095,0.02078096100841064,0.0
