,cal0,cal1,cal2
ch01,-2.965243261349683,0.026285727788175218,0.0
ch02,-3.36568258171929,0.025327813652667848,0.0
ch03,-6.595972097751198,0.027119392912165575,0.0
ch04,-3.860830090802138,0.02706275534134755,0.0
ch05,-3.1919458815303634,0.02190494588048597,0.0
ch06,-3.6167099630998534,0.0256555573458479,0.0
ch07,-3.253265648771024,0.020807806714247267,0.0
