,cal0,cal1,cal2
ch01,-2.494716665034191,0.02624156720343008,0.0
ch02,-2.6507579397916663,0.025335450472885792,0.0
ch03,-5.898443816520164,0.026009265102506927,0.0
ch04,-3.4670814024598395,0.027062148621796952,0.0
ch05,-2.8249514425552893,0.021933460183300856,0.0
ch06,-3.6824848065189677,0.025900295198782067,0.0
ch07,-3.181491614240518,0.021013344407095208,0.0
