,cal0,cal1,cal2
ch01,-3.4164558676670356,0.026524445542046755,0.0
ch02,-3.600881931474874,0.025490324853491488,0.0
ch03,-6.75630316621718,0.02672707555603796,0.0
ch04,-3.9128570304474644,0.0266110943191764,0.0
ch05,-2.9503449555451904,0.021767533802515487,0.0
ch06,-3.377400814975591,0.025107682441751218,0.0
ch07,-2.8525242327703264,0.020104265231601692,0.0
