,cal0,cal1,cal2
ch01,-2.5020247636860713,0.02564692915554681,0.0
ch02,-3.546672540934592,0.025474182598747827,0.0
ch03,-6.743357471590569,0.026506945761670068,0.0
ch04,-4.000284770582641,0.0271901855783082,0.0
ch05,-2.9528691732166057,0.021496332690158795,0.0
ch06,-3.292549122825337,0.02542045294347311,0.0
ch07,-2.7108371523669277,0.019880369958444388,0.0
