,cal0,cal1,cal2
ch01,-2.819862083165075,0.026472489168975082,0.0
ch02,-3.183646570828035,0.025254573753941106,0.0
ch03,-6.473574017893223,0.027091094843129528,0.0
ch04,-3.7532696734763453,0.02707887047015508,0.0
ch05,-3.251912292468874,0.022015133267824862,0.0
ch06,-3.6537847868871194,0.025786408213493456,0.0
ch07,-3.213967247679012,0.02106922648064031,0.0
