,cal0,cal1,cal2
ch01,-3.2793777249310105,0.026199123910477264,0.0
ch02,-3.2246742650041376,0.02570772197470554,0.0
ch03,-6.617818532020017,0.026884088804881506,0.0
ch04,-3.41139177875196,0.027062443775262388,0.0
ch05,-2.9593560218936776,0.021920468917047898,0.0
ch06,-3.73627255690403,0.026124004926729213,0.0
ch07,-3.396287355120904,0.021243031052791028,0.0
