,cal0,cal1,cal2
ch01,-2.887283965938499,0.02609041697699276,0.0
ch02,-3.452925614247063,0.025337394642433068,0.0
ch03,-6.7083339154703845,0.027097239334780567,0.0
ch04,-3.6941677623906846,0.027067300631543462,0.0
ch05,-3.061929157434205,0.021896548538305267,0.0
ch06,-3.4597814216312766,0.02564540903981825,0.0
ch07,-2.8168171792902665,0.02066625573440686,0.0
