,cal0,cal1,cal2
ch01,-2.9851304167849064,0.02696881506044451,0.0
ch02,-3.7077525268145726,0.025846701094689346,0.0
ch03,-7.415168181366082,0.027828122083933704,0.0
ch04,-4.245069132911864,0.027758343140592508,0.0
ch05,-3.8013358301083113,0.02211998013588458,0.0
ch06,-3.906325883296153,0.025760693840633658,0.0
ch07,-3.493848118214275,0.021494991305116208,0.0
