,cal0,cal1,cal2
ch01,-2.9660852301680154,0.027134979687433548,0.0
ch02,-3.467182254987744,0.025545075885174046,0.0
ch03,-6.800045066381102,0.02688109987220946,0.0
ch04,-3.5023212502730514,0.026749049521523325,0.0
ch05,-3.1903708501324557,0.022254019089346447,0.0
ch06,-3.6231126361688633,0.025713198967115655,0.0
ch07,-3.269566651261236,0.021436678409358235,0.0
