,cal0,cal1,cal2
ch01,-3.2764386338687292,0.026657172296154816,0.0
ch02,-3.7928088193274125,0.02604802983517287,0.0
ch03,-6.80757424826911,0.027142116384762948,0.0
ch04,-3.8437332833508515,0.027042688816643165,0.0
ch05,-3.0128418338206764,0.021801937407007446,0.0
ch06,-3.5606544340871666,0.025254079504225403,0.0
ch07,-2.5029759311487076,0.02040361449313264,0.0
