,cal0,cal1,cal2
ch01,-2.695654859334406,0.02689913263758497,0.0
ch02,-3.039620083823783,0.02556271076435571,0.0
ch03,-6.482575692537943,0.026935678746564964,0.0
ch04,-3.779175541841735,0.028148558233019167,0.0
ch05,-3.226042501159128,0.0221355837497823,0.0
ch06,-3.466634003871474,0.025672663827765112,0.0
ch07,-2.99761964058536,0.02176760493169312,0.0
