,cal0,cal1,cal2
ch01,-3.535628469459683,0.02604730073452374,0.0
ch02,-3.7292876913426176,0.026371245460661816,0.0
ch03,-6.7714454266082935,0.027415571153878347,0.0
ch04,-3.9612025957887216,0.02752700620230028,0.0
ch05,-3.9621827247802703,0.02200428108919513,0.0
ch06,-3.9196639606843267,0.026010900509799314,0.0
ch07,-3.7285733232642384,0.02141672317390642,0.0
