,cal0,cal1,cal2
ch01,-2.6489124846458107,0.026299336131813726,0.0
ch02,-2.8528523837000512,0.025129624264039772,0.0
ch03,-6.101380820297793,0.02652827790665551,0.0
ch04,-3.4674926642940336,0.02706148372804036,0.0
ch05,-2.660820806779854,0.021914900688650235,0.0
ch06,-3.602732468738557,0.02603166140557094,0.0
ch07,-2.90594544722847,0.021006648951573798,0.0
