,cal0,cal1,cal2
ch01,-2.564845881393408,0.025447848146377315,0.0
ch02,-2.9402193122487352,0.024746843788780094,0.0
ch03,-6.305334553281191,0.02672397777287587,0.0
ch04,-3.8507538205249694,0.02708110161551763,0.0
ch05,-3.0039188876645935,0.021903405773681002,0.0
ch06,-3.400685685772305,0.02549305747385365,0.0
ch07,-2.816587112646246,0.020623480758390714,0.0
