,cal0,cal1,cal2
ch01,-2.47757446210146,0.02611451444709208,0.0
ch02,-2.790097580778757,0.025072991732188278,0.0
ch03,-5.937468646777477,0.026094419032831512,0.0
ch04,-3.553003383792986,0.027064540666192627,0.0
ch05,-2.869022331334786,0.021935248335468623,0.0
ch06,-3.6112065603187933,0.025780261298757483,0.0
ch07,-3.0913928670028272,0.02095040115031748,0.0
