,cal0,cal1,cal2
ch01,-3.042479765704898,0.025956811695071094,0.0
ch02,-3.6533410743284143,0.02530230971981907,0.0
ch03,-6.930358782391391,0.027254616355400288,0.0
ch04,-4.024482362357244,0.027062791763232442,0.0
ch05,-3.0656283828342987,0.02190479983860048,0.0
ch06,-3.751270269812395,0.025427081969993146,0.0
ch07,-2.8912095017574324,0.02018903087739521,0.0
