,cal0,cal1,cal2
ch01,-3.0099973765809347,0.02602383488960838,0.0
ch02,-3.538572857118986,0.02528131894564478,0.0
ch03,-6.821912812384498,0.02722165336740267,0.0
ch04,-3.9461202305977796,0.027063070371670057,0.0
ch05,-3.1264415644225556,0.02190821505190638,0.0
ch06,-3.689777836375017,0.02553887012116578,0.0
ch07,-3.08543955061617,0.020456551646012334,0.0
