,cal0,cal1,cal2
ch01,-2.552264725767533,0.02649944530473158,0.0
ch02,-2.690033976682236,0.025020618233301102,0.0
ch03,-5.88926728028154,0.02619889494616236,0.0
ch04,-3.474953385599848,0.027062285641083386,0.0
ch05,-2.59424180795068,0.02191805427667818,0.0
ch06,-3.6037968950042614,0.025942844086000394,0.0
ch07,-2.772106771989022,0.020890073204149005,0.0
