,cal0,cal1,cal2
ch01,-3.21735705392983,0.026340536962963762,0.0
ch02,-3.6716757813173078,0.025524534932888886,0.0
ch03,-6.708200808094182,0.026687106624841243,0.0
ch04,-3.7240073424889326,0.02707390738186228,0.0
ch05,-2.957061061235068,0.02190893585806687,0.0
ch06,-3.470109499357113,0.025482951983646425,0.0
ch07,-2.8409794812536,0.020470596341360166,0.0
