,cal0,cal1,cal2
ch01,-3.5123564839140933,0.02615578735549513,0.0
ch02,-3.8033071911514145,0.02608105170287833,0.0
ch03,-6.985183252326978,0.027124155884888874,0.0
ch04,-3.424156837873187,0.02706285877575477,0.0
ch05,-3.3659739681497802,0.021921094460826743,0.0
ch06,-3.732500669996209,0.026042288164534157,0.0
ch07,-3.548452434845431,0.021368093729053406,0.0
