,cal0,cal1,cal2
ch01,-2.661478265665755,0.025674553194096516,0.0
ch02,-2.893144144329354,0.02475362432189316,0.0
ch03,-6.442831613578868,0.026887905377316668,0.0
ch04,-3.9625032932711957,0.027062993150783178,0.0
ch05,-2.908792058925212,0.021909240225449034,0.0
ch06,-3.5412940441190623,0.02545346280329637,0.0
ch07,-2.720279097272091,0.020292381160914755,0.0
