,cal0,cal1,cal2
ch01,-2.6574602272495564,0.02566807523040412,0.0
ch02,-2.878843987064078,0.024745809842589176,0.0
ch03,-6.435780414520749,0.026880722040434575,0.0
ch04,-3.9610306045573815,0.027062993338152447,0.0
ch05,-2.9082204967580996,0.0219093580292967,0.0
ch06,-3.5360664177259378,0.025451996735147534,0.0
ch07,-2.720281551734888,0.02029790451978743,0.0
