,cal0,cal1,cal2
ch01,-2.9315268476047516,0.026346461846451844,0.0
ch02,-3.3035158573527785,0.0253517402081831,0.0
ch03,-6.4985886309703025,0.026620745193866525,0.0
ch04,-3.6320684348017864,0.02706232655145414,0.0
ch05,-2.885102725286975,0.021912496805560164,0.0
ch06,-3.558661940849961,0.02567158612181853,0.0
ch07,-2.8256541090331373,0.020666819209386487,0.0
