,cal0,cal1,cal2
ch01,-3.2429161122000663,0.026026993568484178,0.0
ch02,-2.84076960932515,0.025568479091752572,0.0
ch03,-6.386635069793929,0.02699902134177018,0.0
ch04,-3.3680552023376906,0.026309500357768138,0.0
ch05,-3.4860344885632317,0.021889459662200097,0.0
ch06,-3.8046929797941944,0.026001247763502173,0.0
ch07,-3.6772725080126527,0.021294522194531585,0.0
