,cal0,cal1,cal2
ch01,-2.670518037371008,0.02686365784076485,0.0
ch02,-3.3857848098742944,0.025613468737277403,0.0
ch03,-6.601329459108014,0.027436789171352626,0.0
ch04,-4.03046463353921,0.02756314504001579,0.0
ch05,-2.7638263960285325,0.022092171487461485,0.0
ch06,-3.9083634596407166,0.02581888240234926,0.0
ch07,-3.0910706697307515,0.021727999435385205,0.0
