,cal0,cal1,cal2
ch01,-2.7699875825106224,0.026476109223296834,0.0
ch02,-2.8035599313376545,0.025412148372329756,0.0
ch03,-6.231975881844532,0.026549498699144542,0.0
ch04,-3.564598216496903,0.02706254768609605,0.0
ch05,-3.1986768034152506,0.021920320261718113,0.0
ch06,-3.691720923461696,0.02588985885868705,0.0
ch07,-3.4271706995709246,0.02139175177098762,0.0
