,cal0,cal1,cal2
ch01,-2.589234259726811,0.026508020304916655,0.0
ch02,-2.8734261606275897,0.024972120321053098,0.0
ch03,-6.292005482354098,0.02649458368191322,0.0
ch04,-3.7021367751246688,0.026734178419766264,0.0
ch05,-3.0961330592280607,0.022035543937194108,0.0
ch06,-3.444739944255797,0.02564472119774541,0.0
ch07,-2.967973067662929,0.0207080675527154,0.0
