,cal0,cal1,cal2
ch01,-2.7449695062599866,0.026479918375252404,0.0
ch02,-3.2821449867682717,0.02540728446554766,0.0
ch03,-6.589816852132565,0.026868340672455113,0.0
ch04,-3.557062564750698,0.027219473664322286,0.0
ch05,-2.9984615386328493,0.022126256306346168,0.0
ch06,-3.5296374875764673,0.025857588575413138,0.0
ch07,-3.1311580658887954,0.021251945812207986,0.0
