,cal0,cal1,cal2
ch01,-2.7431421298598972,0.026496639981424035,0.0
ch02,-3.3079531495671426,0.025398338268724015,0.0
ch03,-6.611435605139632,0.026892227899410343,0.0
ch04,-3.6126604551624064,0.02727643798990097,0.0
ch05,-3.014216224460245,0.02224409261560387,0.0
ch06,-3.550215788818095,0.025777182457472774,0.0
ch07,-3.151675547673457,0.02151734690429397,0.0
