,cal0,cal1,cal2
ch01,-3.090284307705208,0.02608267392212413,0.0
ch02,-3.6272907149306053,0.025946741954205526,0.0
ch03,-6.794293259893692,0.027031397237512782,0.0
ch04,-3.5920245337723067,0.027245907769126148,0.0
ch05,-3.4406929775995696,0.02216258618378975,0.0
ch06,-3.748629167437752,0.025792889245797222,0.0
ch07,-3.454095202135897,0.02161005596109122,0.0
