,cal0,cal1,cal2
ch01,-3.086394649973985,0.026084779691876794,0.0
ch02,-3.547732162418349,0.026046428056705092,0.0
ch03,-6.796508018305783,0.02706987708321939,0.0
ch04,-3.5882385610489202,0.02726188779694549,0.0
ch05,-3.4396971023343714,0.022196018227373698,0.0
ch06,-3.759472202064508,0.02579237438797661,0.0
ch07,-3.641887870020912,0.021491586434150597,0.0
