,cal0,cal1,cal2
ch01,-2.4872556329133033,0.02549839269383594,0.0
ch02,-2.852919387386838,0.024579442825995487,0.0
ch03,-6.352209488946456,0.026683119943419455,0.0
ch04,-3.76418572105784,0.027430079929149264,0.0
ch05,-3.1261822735927365,0.02179216034835845,0.0
ch06,-3.4234902909185605,0.025443145383680026,0.0
ch07,-2.843093556804577,0.02129482638204472,0.0
