,cal0,cal1,cal2
ch01,-2.7676740553633215,0.025764635225798794,0.0
ch02,-3.277784045110789,0.02505079409990878,0.0
ch03,-6.633396295537474,0.02709951886963623,0.0
ch04,-3.92381328748218,0.027063193748359273,0.0
ch05,-3.008531912404425,0.021896666656971396,0.0
ch06,-3.6263139506148945,0.025588141470376104,0.0
ch07,-2.857875660696749,0.020460703899949664,0.0
