,cal0,cal1,cal2
ch01,-3.2775604459644105,0.027110067663763452,0.0
ch02,-4.344636292074055,0.02580220553006423,0.0
ch03,-6.662043145279336,0.026530762702105675,0.0
ch04,-3.7872087620067116,0.027247701315255498,0.0
ch05,-2.960217235906394,0.021948931784903564,0.0
ch06,-3.1630534849764373,0.025128804775647755,0.0
ch07,-2.6297922986315214,0.020406067760164178,0.0
