,cal0,cal1,cal2
ch01,-3.3589815451456473,0.026455064280220007,0.0
ch02,-3.6416577385211277,0.025882351569028347,0.0
ch03,-6.938570792331187,0.027007291270300264,0.0
ch04,-3.495723583958213,0.027062419549405053,0.0
ch05,-3.236609532068319,0.021928358885694315,0.0
ch06,-3.7112240754439982,0.02598438425951786,0.0
ch07,-3.399587868949971,0.021274582806898288,0.0
