,cal0,cal1,cal2
ch01,-2.5812179237123454,0.025326246144918487,0.0
ch02,-2.989436289865685,0.024674102316656805,0.0
ch03,-6.347399556213212,0.026646025134452272,0.0
ch04,-3.8042824435524856,0.02788024707589432,0.0
ch05,-2.9224753141970923,0.021953597847222006,0.0
ch06,-3.281927668257703,0.02457642582598591,0.0
ch07,-2.757397087689469,0.020722332745382464,0.0
