,cal0,cal1,cal2
ch01,-3.3417666629039835,0.02608485640834604,0.0
ch02,-3.6290737774000097,0.02611076266872536,0.0
ch03,-6.705160781683053,0.02713930311545445,0.0
ch04,-3.4348849241167416,0.027060694837128547,0.0
ch05,-3.544063763241442,0.02192117394480171,0.0
ch06,-3.781521416717783,0.02596897903646521,0.0
ch07,-3.6318333768509765,0.021392642187125784,0.0
