,cal0,cal1,cal2
ch01,-2.6014012380406153,0.02661291253454672,0.0
ch02,-2.9166487304477693,0.02516345058062188,0.0
ch03,-6.116301951883231,0.026239248650072815,0.0
ch04,-3.5848030064969283,0.027062373598984498,0.0
ch05,-3.013506927548751,0.021926526769946313,0.0
ch06,-3.6170564551514257,0.025767900327608388,0.0
ch07,-3.239697363822141,0.02098715844515995,0.0
